GISJOIN,Object_ID,Name,Address,City,State,ZIP,County,Country
G0101230,22096,JACKSONS GAP POLICE DEPARTMENT,1405 MAIN STREET,JACKSONS GAP,AL,36861,TALLAPOOSA,USA
G0101230,22490,DADEVILLE POLICE DEPARTMENT,192 BROADNAX STREET,DADEVILLE,AL,36853,TALLAPOOSA,USA
G0100830,17869,ARDMORE POLICE DEPARTMENT,26704 MAIN STREET, TOWN HALL,ARDMORE,TN,38449,LIMESTONE,USA
G0100830,22089,ARDMORE POLICE DEPARTMENT,26704 MAIN STREET,ARDMORE,AL,35739,LIMESTONE,USA
G0100830,21607,CALHOUN COMMUNITY COLLEGE POLICE,6250 UNITED STATES HIGHWAY 31 NORTH,TANNER,AL,35671,LIMESTONE,USA
G0100830,20799,ALABAMA DEPARTMENT OF CONSERVATION AND NATURAL RESOURCES - DISTRICT 1 WILDLIFE OFFICE,21456 HARRIS STATION ROAD,TANNER,AL,35671,LIMESTONE,USA
G0100830,22197,ATHENS POLICE DEPARTMENT,951 EAST HOBBS STREET,ATHENS,AL,35611,LIMESTONE,USA
G0100830,21414,ATHENS STATE UNIVERSITY POLICE,300 N. BEATY ST,ATHENS,AL,35611,LIMESTONE,USA
G0100830,22587,LIMESTONE COUNTY SHERIFFS DEPARTMENT,101 WEST ELM STREET,ATHENS,AL,35611,LIMESTONE,USA
G0100830,22425,ELKMONT POLICE DEPARTMENT,18890 UPPER FORT HAMPTON ROAD,ELKMONT,AL,35620,LIMESTONE,USA
G0101250,20884,SHELTON STATE COLLEGE POLICE DEPARTMENT,9500 OLD GREENSBORO ROAD,TUSCALOOSA,AL,35405,TUSCALOOSA,USA
G0101250,20901,ALCOHOLIC BEVERAGE CONTROL LAW ENFORCEMENT - TUSCALOOSA OFFICE,6050 MIMOSA CIRCLE,TUSCALOOSA,AL,35405,TUSCALOOSA,USA
G0101250,20867,WEST ALABAMA NARCOTIC TASK,3801 MILL CREEK AVENUE,TUSCALOOSA,AL,35401,TUSCALOOSA,USA
G0101250,22509,TUSCALOOSA POLICE DEPARTMENT,3801 MILL CREEK AVENUE,TUSCALOOSA,AL,35401,TUSCALOOSA,USA
G0101250,22483,TUSCALOOSA COUNTY SHERIFFS DEPARTMENT,714 1/2 GREENSBORO AVENUE,TUSCALOOSA,AL,35401,TUSCALOOSA,USA
G0101250,20900,CONSERVATION ENFORCEMENT SUPERVISOR DISTRICT 3,8211 UNITED STATES HIGHWAY 82,NORTHPORT,AL,35476,TUSCALOOSA,USA
G0101250,20815,LAKE LURLEEN STATE PARK,13226 LAKE LURLEEN ROAD,COKER,AL,35452,TUSCALOOSA,USA
G0101250,22078,NORTHPORT POLICE DEPARTMENT,3721 26TH AVENUE,NORTHPORT,AL,35473,TUSCALOOSA,USA
G0101250,21298,UNIVERSITY OF ALABAMA POLICE DEPARTMENT,800 SORORITY CIRCLE,TUSCALOOSA,AL,35487,TUSCALOOSA,USA
G0101250,20878,ALABAMA DEPARTMENT OF PUBLIC SAFETY HIGHWAY PATROL DIVISION - TUSCALOOSA POST,2645 SKYLAND BOULEVARD EAST,TUSCALOOSA,AL,35405,TUSCALOOSA,USA
G0101250,20673,COALING POLICE DEPARTMENT,11281 STEPHENS LOOP,COALING,AL,35435,TUSCALOOSA,USA
G0101250,22433,VANCE POLICE DEPARTMENT,10902 PUBLIC SAFETY ROAD,VANCE,AL,35490,TUSCALOOSA,USA
G0101250,22578,BROOKWOOD POLICE DEPARTMENT,15689 STATE HIGHWAY 216,BROOKWOOD,AL,35444,TUSCALOOSA,USA
G0101250,22103,LAKE VIEW POLICE DEPARTMENT,22757 CENTRAL PARK DRIVE,LAKE VIEW,AL,35111,TUSCALOOSA,USA
G0100670,22422,ABBEVILLE POLICE DEPARTMENT,101 EAST WASHINGTON STREET,ABBEVILLE,AL,36310,HENRY,USA
G0100670,22503,HENRY COUNTY SHERIFFS DEPARTMENT,101 KIRKLAND STREET, 101 COURT SQUARE SUITE G,ABBEVILLE,AL,36310,HENRY,USA
G0100670,22060,HEADLAND POLICE DEPARTMENT,9 PARK STREET,HEADLAND,AL,36345,HENRY,USA
G0100670,20860,NEWVILLE POLICE DEPARTMENT,106 SOUTH BROAD STREET,NEWVILLE,AL,36353,HENRY,USA
G0100810,22443,OPELIKA POLICE DEPARTMENT,501 SOUTH 10TH STREET,OPELIKA,AL,36801,LEE,USA
G0100810,20904,DEPARTMENT OF PUBLIC SAFETY HIGHWAY PATROL POST - OPELIKA,1220 FOX RUN PARKWAY, BUILDING A-3,OPELIKA,AL,36801,LEE,USA
G0100810,22385,LEE COUNTY SHERIFFS DEPARTMENT / LEE COUNTY JAIL,1900 FREDERICK ROAD,OPELIKA,AL,36801,LEE,USA
G0100810,20840,ALCOHOLIC BEVERAGE CONTROL LAW ENFORCEMENT,3350 SKYWAY DRIVE,AUBURN,AL,36830,LEE,USA
G0100810,22501,AUBURN POLICE DEPARTMENT,141 NORTH ROSS STREET,AUBURN,AL,36830,LEE,USA
G0100810,20839,AUBURN PUBLIC SAFETY DEPARTMENT,161 NORTH ROSS STREET,AUBURN,AL,36830,LEE,USA
G0100810,22485,AUBURN UNIVERSITY PUBLIC SAFETY AND SECURITY,543 WEST MAGNOLIA AVENUE, SUITE A,AUBURN,AL,36849,LEE,USA
G0100810,20819,CHEWACLA STATE PARK,124 SHELL TOOMER PARKWAY,AUBURN,AL,36830,LEE,USA
G0201580,20989,PILOT STATION POLICE DEPARTMENT,AIRPORT ROAD,PILOT STATION,AK,99650,WADE HAMPTON,USA
G0201580,20954,SAINT MARYS POLICE DEPARTMENT,1 KUSSUG ROAD,SAINT MARYS,AK,99658,WADE HAMPTON,USA
G0201580,20938,ALASKA STATE TROOPERS - SAINT MARYS,KUSSUG ROAD,SAINT MARYS,AK,99658,WADE HAMPTON,USA
G0201580,20947,MOUNTAIN VILLAGE POLICE DEPARTMENT,NEW AIRPORT ROAD,MOUNTAIN VILLAGE,AK,99632,WADE HAMPTON,USA
G0201580,20927,EMMONAK POLICE DEPARTMENT,DELTA STREET,EMMONAK,AK,99581,WADE HAMPTON,USA
G0201580,21964,ALASKA STATE TROOPERS - EMMONAK,KWIGUK STREET,EMMONAK,AK,99581,WADE HAMPTON,USA
G0201580,20946,KOTLIK POLICE DEPARTMENT,CURRY STREET,KOTLIK,AK,99620,WADE HAMPTON,USA
G0201580,21008,MARSHALL POLICE DEPARTMENT,YUKON AVENUE,MARSHALL,AK,99585,WADE HAMPTON,USA
G0201580,20937,RUSSIAN MISSION POLICE DEPARTMENT,AYAK ROAD,RUSSIAN MISSION,AK,99657,WADE HAMPTON,USA
G0201580,20928,SCAMMON BAY POLICE DEPARTMENT / SCAMMON BAY CITY JAIL,FRONT STREET,SCAMMON BAY,AK,99662,WADE HAMPTON,USA
G0201580,20951,HOOPER BAY POLICE DEPARTMENT,VILLAGE ROAD,HOOPER BAY,AK,99604,WADE HAMPTON,USA
G0100930,22444,HAMILTON POLICE DEPARTMENT,427 JAMES CRUMP MEMORIAL DRIVE, CITY HALL,HAMILTON,AL,35570,MARION,USA
G0100930,22091,TOWN OF GUIN POLICE DEPARTMENT,7500 UNITED STATES HIGHWAY 43,GUIN,AL,35563,MARION,USA
G0100930,20897,ALABAMA DEPARTMENT OF PUBLIC SAFETY HIGHWAY PATROL DIVISION - HAMILTON POST,4521 MILITARY STREET SOUTH,HAMILTON,AL,35570,MARION,USA
G0100930,20905,MARION COUNTY DRUG TASK FORCE,286 WINCHESTER DRIVE,HAMILTON,AL,35570,MARION,USA
G0100930,22048,MARION COUNTY SHERIFFS DEPARTMENT / MARION COUNTY JAIL,280 WINCHESTER DRIVE,HAMILTON,AL,35570,MARION,USA
G0100930,22417,BRILLIANT POLICE DEPARTMENT,1060 MAIN STREET,BRILLIANT,AL,35548,MARION,USA
G0100930,22092,WINFIELD POLICE DEPARTMENT,111 BANKHEAD HIGHWAY,WINFIELD,AL,35594,MARION,USA
G0100930,22419,HACKLEBURG POLICE DEPARTMENT,405 WALKER STREET,HACKLEBURG,AL,35564,MARION,USA
G0100930,22418,BEAR CREEK POLICE DEPARTMENT,341 MAIN STREET, TOWN HALL,BEAR CREEK,AL,35543,MARION,USA
G0101110,22565,ROANOKE POLICE DEPARTMENT,30 WEST POINT STREET,ROANOKE,AL,36274,RANDOLPH,USA
G0101110,22125,WEDOWEE POLICE DEPARTMENT,13 WEST BROAD STREET,WEDOWEE,AL,36278,RANDOLPH,USA
G0101110,22472,RANDOLPH COUNTY SHERIFFS DEPARTMENT,1 NORTH MAIN STREET, COUNTY COURTHOUSE,WEDOWEE,AL,36278,RANDOLPH,USA
G0101110,22071,WADLEY POLICE DEPARTMENT,311 MAIN STREET,WADLEY,AL,36276,RANDOLPH,USA
G0101070,22556,PICKENS COUNTY SHERIFFS DEPARTMENT,188 CEMETERY STREET,CARROLLTON,AL,35447,PICKENS,USA
G0101070,22561,CARROLLTON POLICE DEPARTMENT,100 COURT SQUARE,CARROLLTON,AL,35447,PICKENS,USA
G0101070,22547,REFORM POLICE DEPARTMENT,104 3RD AVENUE SOUTHEAST,REFORM,AL,35481,PICKENS,USA
G0101070,20863,24TH JUDICIAL DRUG TASK FORCE,304 1ST STREET,REFORM,AL,35481,PICKENS,USA
G0101070,22514,GORDO POLICE DEPARTMENT,313 MAIN STREET,GORDO,AL,35466,PICKENS,USA
G0101070,22181,ALICEVILLE POLICE DEPARTMENT,215 FIRST STREET NORTHEAST,ALICEVILLE,AL,35442,PICKENS,USA
G0101070,22584,PICKENSVILLE POLICE DEPARTMENT,16831 STATE HIGHWAY 14,CARROLLTON,AL,35447,PICKENS,USA
G0100470,20672,DEPARTMENT OF PUBLIC SAFETY HIGHWAY PATROL POST - SELMA,AVENUE C, BUILDING 181-CRAIG FIELD,SELMA,AL,36701,DALLAS,USA
G0100470,22204,WALLACE COMMUNITY COLLEGE - SELMA POLICE DEPT,3000 EARL GOODWIN PKWY,SELMA,AL,36703,DALLAS,USA
G0100470,22491,DALLAS COUNTY SHERIFFS DEPARTMENT,102 CHURCH STREET,SELMA,AL,36701,DALLAS,USA
G0100470,22159,SELMA POLICE DEPARTMENT,1300 ALABAMA AVENUE,SELMA,AL,36703,DALLAS,USA
G0101190,21769,SUMTER COUNTY SHERIFFS DEPARTMENT / SUMTER COUNTY JAIL,118 HOSPITAL DRIVE,LIVINGSTON,AL,35470,SUMTER,USA
G0101190,22513,LIVINGSTON POLICE DEPARTMENT,502 LAFAYETTE STREET,LIVINGSTON,AL,35470,SUMTER,USA
G0101190,22553,UNIVERSITY OF WEST ALABAMA POLICE DEPARTMENT,UNIVERSITY DRIVE AND TIGER STADIUM DRIVE, LIVINGSTON UNIVERSITY- STATION 20,LIVINGSTON,AL,35470,SUMTER,USA
G0101190,22588,YORK POLICE DEPARTMENT,1022 EAST 4TH AVENUE,YORK,AL,36925,SUMTER,USA
G0101190,22191,CUBA POLICE DEPARTMENT,600 2ND AVENUE,CUBA,AL,36907,SUMTER,USA
G0100730,20885,LAWSON STATE COMMUNITY COLLEGE POLICE - BESSEMER CAMPUS,1100 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,JEFFERSON,USA
G0100730,22597,BESSEMER POLICE DEPARTMENT / BESSEMER CITY JAIL,23 NORTH 15TH STREET,BESSEMER,AL,35020,JEFFERSON,USA
G0100730,22171,LIPSCOMB POLICE DEPARTMENT,5512 AVENUE H,BESSEMER,AL,35020,JEFFERSON,USA
G0100730,22084,BRIGHTON POLICE DEPARTMENT,3700 MAIN STREET,BRIGHTON,AL,35020,JEFFERSON,USA
G0100730,22498,PLEASANT GROVE POLICE DEPARTMENT,501 PARK ROAD,PLEASANT GROVE,AL,35127,JEFFERSON,USA
G0100730,22183,MIDFIELD POLICE DEPARTMENT,725 BESSEMER SUPER HIGHWAY,MIDFIELD,AL,35228,JEFFERSON,USA
G0100730,22072,FAIRFIELD POLICE DEPARTMENT,5231 COURT B,FAIRFIELD,AL,35064,JEFFERSON,USA
G0100730,22067,HUEYTOWN POLICE DEPARTMENT,1318 HUEYTOWN ROAD,HUEYTOWN,AL,35023,JEFFERSON,USA
G0100730,22517,ADAMSVILLE POLICE DEPARTMENT,4911 MAIN STREET,ADAMSVILLE,AL,35005,JEFFERSON,USA
G0100730,22131,BROOKSIDE POLICE DEPARTMENT,208 MAIN STREET,BROOKSIDE,AL,35036,JEFFERSON,USA
G0100730,22055,GARDENDALE POLICE DEPARTMENT,970 MAIN STREET,GARDENDALE,AL,35071,JEFFERSON,USA
G0100730,22054,FULTONDALE POLICE DEPARTMENT,1210 WALKER CHAPEL ROAD,FULTONDALE,AL,35068,JEFFERSON,USA
G0100730,22110,TARRANT POLICE DEPARTMENT / TARRANT CITY JAIL,2593 COMMERCE CIRCLE,TARRANT,AL,35217,JEFFERSON,USA
G0100730,22090,MORRIS POLICE DEPARTMENT,8304 STOUTS ROAD,MORRIS,AL,35116,JEFFERSON,USA
G0100730,22600,TRUSSVILLE POLICE DEPARTMENT,131 MAIN STREET,TRUSSVILLE,AL,35173,JEFFERSON,USA
G0100730,22482,JEFFERSON STATE JUNIOR COLLEGE SECURITY,2601 CARSON ROAD,BIRMINGHAM,AL,35215,JEFFERSON,USA
G0100730,22076,IRONDALE POLICE DEPARTMENT,101 20TH STREET SOUTH,IRONDALE,AL,35210,JEFFERSON,USA
G0100730,20710,BELLSOUTH SECURITY,3196 UNITED STATES HIGHWAY 280 S, ROOM 320F,BIRMINGHAM,AL,35243,JEFFERSON,USA
G0100730,20704,HOOVER POLICE DEPARTMENT - POLICE OPERATIONS STATION,3142 LORNA ROAD,HOOVER,AL,35216,JEFFERSON,USA
G0100730,22155,VESTAVIA HILLS POLICE DEPARTMENT,513 MONTGOMERY HIGHWAY,VESTAVIA HILLS,AL,35216,JEFFERSON,USA
G0100730,20811,SAMFORD UNIVERSITY DEPARTMENT OF CAMPUS SAFETY,800 LAKESHORE DRIVE,BIRMINGHAM,AL,35229,JEFFERSON,USA
G0100730,21888,HOMEWOOD POLICE DEPARTMENT,1833 29TH AVENUE SOUTH,HOMEWOOD,AL,35209,JEFFERSON,USA
G0100730,22449,MOUNTAIN BROOK POLICE DEPARTMENT,100 TIBBETT STREET,BIRMINGHAM,AL,35213,JEFFERSON,USA
G0100730,20702,CSX RAILROAD POLICE,4100 VANDERBILT ROAD,BIRMINGHAM,AL,35217,JEFFERSON,USA
G0100730,20888,BIRMINGHAM POLICE DEPARTMENT - NORTH PRECINCT,2600 31ST AVENUE NORTH,BIRMINGHAM,AL,35207,JEFFERSON,USA
G0100730,20871,ALABAMA POWER COMPANY - SECURITY,600 NORTH 18TH STREET,BIRMINGHAM,AL,35203,JEFFERSON,USA
G0100730,22097,BIRMINGHAM POLICE DEPARTMENT,1710 1ST AVENUE NORTH,BIRMINGHAM,AL,35203,JEFFERSON,USA
G0100730,22024,JEFFERSON COUNTY SHERIFFS DEPARTMENT,2200 8TH AVENUE NORTH,BIRMINGHAM,AL,35203,JEFFERSON,USA
G0100730,20906,JEFFERSON COUNTY JAIL,809 RICHARD ARRINGTON JUNIOR BOULEVARD NORTH,BIRMINGHAM,AL,35203,JEFFERSON,USA
G0100730,22014,UNIVERSITY OF ALABAMA AT BIRMINGHAM POLICE DEPARTMENT,1117 14TH STREET SOUTH,BIRMINGHAM,AL,35205,JEFFERSON,USA
G0100730,20896,DEPARTMENT OF PUBLIC SAFETY HIGHWAY PATROL POST - BIRMINGHAM,908 BANKHEAD HIGHWAY WEST,BIRMINGHAM,AL,35204,JEFFERSON,USA
G0100730,22484,LAWSON STATE COMMUNITY COLLEGE POLICE DEPARTMENT - BIRMINGHAM CAMPUS,3060 WILSON ROAD,BIRMINGHAM,AL,35221,JEFFERSON,USA
G0100730,20902,ALCOHOLIC BEVERAGE CONTROL LAW ENFORCEMENT - BIRMINGHAM OFFICE,211 SUMMIT PARKWAY, SUITE 106,HOMEWOOD,AL,35209,JEFFERSON,USA
G0100730,22174,HOOVER POLICE DEPARTMENT,100 MUNICIPAL DRIVE,HOOVER,AL,35216,JEFFERSON,USA
G0100730,22177,LEEDS POLICE DEPARTMENT,1040 PARK DRIVE,LEEDS,AL,35094,JEFFERSON,USA
G0100730,22099,ARGO POLICE DEPARTMENT,8885 GADSDEN HIGHWAY,TRUSSVILLE,AL,35173,JEFFERSON,USA
G0100730,22124,TRAFFORD POLICE DEPARTMENT,9239 EAST COMMERCIAL AVENUE,TRAFFORD,AL,35172,JEFFERSON,USA
G0100730,22598,WARRIOR POLICE DEPARTMENT,215 MAIN STREET,WARRIOR,AL,35180,JEFFERSON,USA
G0100730,22116,KIMBERLY POLICE DEPARTMENT / KIMBERLY CITY JAIL,9256 STOUTS ROAD,KIMBERLY,AL,35091,JEFFERSON,USA
G0100550,20796,WALNUT GROVE POLICE DEPARTMENT,4012 GADSDEN BLOUNTSVILLE ROAD,WALNUT GROVE,AL,35990,ETOWAH,USA
G0100550,22474,TOWN OF ALTOONA POLICE DEPARTMENT,2844 MAIN STREET,ALTOONA,AL,35952,ETOWAH,USA
G0100550,22487,SARDIS CITY POLICE DEPARTMENT,1335 SARDIS DRIVE,SARDIS CITY,AL,35956,ETOWAH,USA
G0100550,20802,MOUNTAINBORO POLICE DEPARTMENT,19 NORTH MAIN STREET, TOWN HALL,BOAZ,AL,35956,ETOWAH,USA
G0100550,22051,GLENCOE POLICE DEPARTMENT,201 CHASTAIN BOULEVARD WEST,GLENCOE,AL,35905,ETOWAH,USA
G0100550,22079,SOUTHSIDE POLICE DEPARTMENT,2255 STATE HIGHWAY 77,SOUTHSIDE,AL,35907,ETOWAH,USA
G0100550,22454,RAINBOW CITY POLICE DEPARTMENT,3700 RAINBOW DRIVE,RAINBOW CITY,AL,35906,ETOWAH,USA
G0100550,22590,ETOWAH COUNTY SHERIFFS DEPARTMENT AND DETENTION CENTER,827 FORREST AVENUE,GADSDEN,AL,35901,ETOWAH,USA
G0100550,20822,ETOWAH COUNTY DRUG ENFORCEMENT UNIT,201 NORTH 9TH STREET,GADSDEN,AL,35901,ETOWAH,USA
G0100550,20820,DEPARTMENT OF PUBLIC SAFETY HIGHWAY PATROL - GADSDEN POST,919 5TH AVENUE NORTHEAST,ATTALLA,AL,35954,ETOWAH,USA
G0100550,22083,ATTALLA POLICE DEPARTMENT,302 6TH AVENUE NORTHWEST,ATTALLA,AL,35954,ETOWAH,USA
G0100550,22163,CITY OF GADSDEN POLICE DEPARTMENT,90 BROAD STREET,GADSDEN,AL,35901,ETOWAH,USA
G0100550,22061,HOKES BLUFF POLICE DEPARTMENT,3301 ALFORD BEND ROAD,HOKES BLUFF,AL,35903,ETOWAH,USA
G0100710,22536,BRIDGEPORT POLICE DEPARTMENT,111 SOULARD SQUARE,BRIDGEPORT,AL,35740,JACKSON,USA
G0100710,22062,STEVENSON POLICE DEPARTMENT,104 KENTUCKY AVENUE,STEVENSON,AL,35772,JACKSON,USA
G0100710,20791,PISGAH POLICE DEPARTMENT,6100 COUNTY ROAD 88,PISGAH,AL,35765,JACKSON,USA
G0100710,22406,SECTION POLICE DEPARTMENT,72 DUTTON ROAD,SECTION,AL,35771,JACKSON,USA
G0100710,22154,HOLLYWOOD POLICE DEPARTMENT,29164 UNITED STATES HIGHWAY 72,HOLLYWOOD,AL,35752,JACKSON,USA
G0100710,22382,JACKSON COUNTY SHERIFFS DEPARTMENT,102 EAST LAUREL STREET, JACKSON COUNTY COURTHOUSE,SCOTTSBORO,AL,35768,JACKSON,USA
G0100710,22203,SCOTTSBORO POLICE DEPARTMENT,916 SOUTH BROAD STREET,SCOTTSBORO,AL,35768,JACKSON,USA
G0100710,22554,SKYLINE POLICE DEPARTMENT,21638 STATE HIGHWAY 79,SCOTTSBORO,AL,35768,JACKSON,USA
G0100710,22426,WOODVILLE POLICE DEPARTMENT,29923 STATE HIGHWAY 35,WOODVILLE,AL,35776,JACKSON,USA
G0200660,20930,ALASKA STATE TROOPERS - GLENNALLEN,GLENN HIGHWAY, MILE MARKER 187.5,GLENNALLEN,AK,99588,VALDEZ-CORDOVA,USA
G0200680,20912,ALASKA STATE TROOPERS - CANTWELL,OLD NENANA AVENUE,CANTWELL,AK,99729,DENALI,USA
G0200680,20963,ALASKA STATE TROOPERS - HEALY,HEALY SPUR ROAD,HEALY,AK,99743,DENALI,USA
G0100910,20866,MYRTLEWOOD POLICE DEPARTMENT,210 NORTH MAGNOLIA STREET, TOWN HALL,MYRTLEWOOD,AL,36763,MARENGO,USA
G0100910,22046,MARENGO COUNTY SHERIFFS DEPARTMENT / MARENGO COUNTY JAIL,101 DUNN STREET,LINDEN,AL,36748,MARENGO,USA
G0100910,22394,LINDEN POLICE DEPARTMENT,211 NORTH MAIN STREET,LINDEN,AL,36748,MARENGO,USA
G0100910,20869,THOMASTON POLICE DEPARTMENT,154 MAIN STREET, TOWN HALL,THOMASTON,AL,36783,MARENGO,USA
G0100910,22438,DEMOPOLIS POLICE DEPARTMENT,301 EAST WASHINGTON STREET,DEMOPOLIS,AL,36732,MARENGO,USA
G0101030,22544,SOMERVILLE POLICE DEPARTMENT,24 HIGH STREET,SOMERVILLE,AL,35670,MORGAN,USA
G0101030,22128,PRICEVILLE POLICE DEPARTMENT,242 MARCO DRIVE, PRICEVILLE MUNICIPAL BUILDING,DECATUR,AL,35603,MORGAN,USA
G0101030,20798,ALABAMA DEPARTMENT OF PUBLIC SAFETY HIGHWAY PATROL DIVISION - DECATUR POST,4204 UNITED STATES HIGHWAY 31 SOUTH,DECATUR,AL,35603,MORGAN,USA
G0101030,22592,MORGAN COUNTY SHERIFFS DEPARTMENT / MORGAN COUNTY JAIL,119 LEE STREET NORTHEAST,DECATUR,AL,35601,MORGAN,USA
G0101030,20816,MORGAN COUNTY LICENSE INSPECTOR,302 LEE STREET NORTHEAST, MORGAN COUNTY COURTHOUSE,DECATUR,AL,35601,MORGAN,USA
G0101030,20841,8TH JUDICIAL CIRCUIT TASK FORCE,302 LEE STREET NORTHEAST,DECATUR,AL,35601,MORGAN,USA
G0101030,22201,DECATUR POLICE DEPARTMENT / DECATUR CITY JAIL,402 LEE STREET NORTHEAST,DECATUR,AL,35601,MORGAN,USA
G0101030,22448,TRINITY POLICE DEPARTMENT,35 PRESTON DRIVE,TRINITY,AL,35673,MORGAN,USA
G0101030,22179,HARTSELLE POLICE DEPARTMENT,150 CHESTNUT STREET NORTH WEST,HARTSELLE,AL,35640,MORGAN,USA
G0101030,22408,FALKVILLE POLICE DEPARTMENT,21 NORTH 1ST AVENUE,FALKVILLE,AL,35622,MORGAN,USA
G0101210,22187,CHILDERSBURG POLICE DEPARTMENT,118 SIXTH AVENUE SOUTHWEST,CHILDERSBURG,AL,35044,TALLADEGA,USA
G0101210,20705,CHILDERSBURG POLICE DEPARTMENT - SUBSTATION,119 6TH AVE SW,CHILDERSBURG,AL,35044,TALLADEGA,USA
G0101210,22399,LINCOLN POLICE DEPARTMENT,69 MUNICIPAL COMPLEX DRIVE,LINCOLN,AL,35096,TALLADEGA,USA
G0101210,20895,TALLADEGA COUNTY DEPUTY FIRE MARSHAL,148 EAST NORTH STREET,TALLADEGA,AL,35160,TALLADEGA,USA
G0101210,22476,TALLADEGA COUNTY SHERIFFS DEPARTMENT,148 EAST NORTH STREET,TALLADEGA,AL,35160,TALLADEGA,USA
G0101210,22568,TALLADEGA POLICE DEPARTMENT,203 WEST SOUTH STREET,TALLADEGA,AL,35160,TALLADEGA,USA
G0101210,22172,SYLACAUGA POLICE DEPARTMENT,301 NORTH BROADWAY AVENUE,SYLACAUGA,AL,35150,TALLADEGA,USA
G0101170,20713,ALABAMA BOARD OF PHARMACY - ENFORCEMENT DIVISION,10 INVERNESS CENTER PARKWAY,BIRMINGHAM,AL,35242,SHELBY,USA
G0101170,20832,OAK MOUNTAIN STATE PARK POLICE,200 TERRACE DRIVE,PELHAM,AL,35124,SHELBY,USA
G0101170,20800,HOOVER POLICE DEPARTMENT - PUBLIC SAFETY CENTER,2020 VALLEYDALE ROAD,HOOVER,AL,35244,SHELBY,USA
G0101170,22184,PELHAM POLICE DEPARTMENT,32 PHILIP DAVIS ST,PELHAM,AL,35124,SHELBY,USA
G0101170,21882,ALABASTER POLICE DEPARTMENT,201 1ST STREET NORTH,ALABASTER,AL,35007,SHELBY,USA
G0101170,22113,HELENA POLICE DEPARTMENT / HELENA CITY JAIL,816 STATE HIGHWAY 52 EAST, HELENA MUNICIPAL BUILDING,HELENA,AL,35080,SHELBY,USA
G0101170,22015,UNIVERSITY OF MONTEVALLO POLICE DEPARTMENT STATION 6155,75 COLLEGE DRIVE,MONTEVALLO,AL,35115,SHELBY,USA
G0101170,22497,MONTEVALLO POLICE DEPARTMENT,545 MAIN STREET,MONTEVALLO,AL,35115,SHELBY,USA
G0101170,22057,WILTON POLICE DEPARTMENT,100 DEPOT STREET,MONTEVALLO,AL,35115,SHELBY,USA
G0101170,22082,CALERA POLICE DEPARTMENT,10947 STATE HIGHWAY 25, CALERA CITY HALL,CALERA,AL,35040,SHELBY,USA
G0101170,20892,SHELBY COUNTY SHERIFFS DEPARTMENT WEST STATION,265 WEATHERVANE ROAD, SHELBY COUNTY AIRPORT,CALERA,AL,35040,SHELBY,USA
G0101170,22036,SHELBY COUNTY SHERIFFS DEPARTMENT / SHELBY COUNTY JAIL COMPLEX,380 MCDOW ROAD,COLUMBIANA,AL,35051,SHELBY,USA
G0101170,20792,SHELBY COUNTY DRUG TASK FORCE,54 KELLY LANE, SUITE 2,COLUMBIANA,AL,35051,SHELBY,USA
G0101170,22190,COLUMBIANA POLICE DEPARTMENT,107 MILDRED STREET,COLUMBIANA,AL,35051,SHELBY,USA
G0101170,20891,SHELBY COUNTY SHERIFFS DEPARTMENT NORTH STATION,5458 CAHABA VALLEY ROAD,BIRMINGHAM,AL,35242,SHELBY,USA
G0101170,20887,SHELBY COUNTY SHERIFFS DEPARTMENT EAST SUBSTATION,11611 CHELSEA ROAD, CHELSEA CITY HALL,CHELSEA,AL,35043,SHELBY,USA
G0101170,22086,HARPERSVILLE POLICE DEPARTMENT,83 TOWN HALL LANE, HARPERSVILLE TOWN HALL,HARPERSVILLE,AL,35078,SHELBY,USA
G0101170,22510,VINCENT POLICE DEPARTMENT,25 FLOREY STREET, VINCENT TOWN HALL,VINCENT,AL,35178,SHELBY,USA
G0100790,22052,HILLSBORO POLICE DEPARTMENT,11355 MAIN STREET,HILLSBORO,AL,35643,LAWRENCE,USA
G0100790,22180,MOULTON POLICE DEPARTMENT,720 SEMINARY STREET,MOULTON,AL,35650,LAWRENCE,USA
G0100790,22120,LAWRENCE COUNTY TASK FORCE,242 PARKER ROAD,MOULTON,AL,35650,LAWRENCE,USA
G0100790,20681,LAWRENCE COUNTY SHERIFFS DEPARTMENT / LAWRENCE COUNTY JAIL,242 PARKER ROAD,MOULTON,AL,35650,LAWRENCE,USA
G0100790,22130,TOWN CREEK POLICE DEPARTMENT,16000 MAIN STREET,TOWN CREEK,AL,35672,LAWRENCE,USA
G0100790,22416,COURTLAND POLICE DEPARTMENT,271 ALABAMA STREET,COURTLAND,AL,35618,LAWRENCE,USA
G0100790,22560,NORTH COURTLAND POLICE DEPARTMENT,1181 DAVIS STREET,COURTLAND,AL,35618,LAWRENCE,USA
G0100970,22420,DAUPHIN ISLAND POLICE DEPARTMENT,1015 DESOTO AVENUE,DAUPHIN ISLAND,AL,36528,MOBILE,USA
G0100970,20883,ALABAMA DEPARTMENT OF PUBLIC SAFETY HIGHWAY PATROL DIVISION - MOBILE POST,3402 DEMETROPOLIS ROAD,MOBILE,AL,36693,MOBILE,USA
G0100970,22403,MOBILE POLICE DEPARTMENT - HAROLD L JOHNSON POLICE HEADQUARTERS,2460 GOVERNMENT BOULEVARD,MOBILE,AL,36606,MOBILE,USA
