GISJOIN,FID,Name,Address,City,State,ZIP,County,Country
G2405100,5455,CHURCH OF THE REDEEMER PARISH DAY SCHOOL,5603 N CHARLES ST,BALTIMORE,MD,21210,BALTIMORE,USA
G2405100,5457,GOVANS PRESBYTERIAN PRESCHOOL,5826 YORK RD,BALTIMORE,MD,21212,BALTIMORE,USA
G2405100,5431,CARDINAL SHEHAN SCHOOL,5407 LOCH RAVEN BLVD,BALTIMORE,MD,21239,BALTIMORE,USA
G2405100,14088,WOODBOURNE SCHOOL AT CONRAD,1301 WOODBOURNE AVE,BALTIMORE,MD,21239,BALTIMORE,USA
G2405100,5464,ST FRANCIS OF ASSISI SCHOOL,3617 HARFORD RD,BALTIMORE,MD,21218,BALTIMORE,USA
G2405100,21488,ARTS & IDEAS SUDBURY SCHOOL,4915 HOLDER AVE,BALTIMORE,MD,21214,BALTIMORE,USA
G2405100,15051,GREATER GRACE CHRISTIAN ACADEMY,6077 MORAVIA PARK DR,BALTIMORE,MD,21206,BALTIMORE,USA
G2405100,5460,THE MARYLAND SCHOOL FOR THE BLIND,3501 TAYLOR AVE,BALTIMORE,MD,21236,BALTIMORE,USA
G2405100,5459,MERCY HIGH SCHOOL,1300 E NORTHERN PKWY,BALTIMORE,MD,21239,BALTIMORE,USA
G2405100,21527,OHR CHADASH ACADEMY,7310 PARK HEIGHTS AVE,PIKESVILLE,MD,21208,BALTIMORE,USA
G2405100,5442,GATEWAY SCHOOL,5900 METRO DR,BALTIMORE,MD,21215,BALTIMORE,USA
G2405100,16856,CHEDER CHABAD,5713B PARK HEIGHTS AVE,BALTIMORE,MD,21215,BALTIMORE,USA
G2405100,19775,THE AUBURN SCHOOL BALTIMORE,7401 PARK HEIGHTS AVE,PIKESVILLE,MD,21208,BALTIMORE,USA
G2405100,16869,KENNEDY KRIEGER SCHOOL GREENSPRING CAMPUS,3825 GREENSPRING AVE,BALTIMORE,MD,21211,BALTIMORE,USA
G2405100,5434,BALTIMORE JUNIOR ACADEMY,3006 W COLD SPRING LN,BALTIMORE,MD,21215,BALTIMORE,USA
G2405100,16872,MESIVTA NEIMUS HATORAH,4398 CREST HEIGHTS RD,BALTIMORE,MD,21215,BALTIMORE,USA
G2405100,5444,BNOS YISROEL,6300 PARK HEIGHTS AVE,BALTIMORE,MD,21215,BALTIMORE,USA
G2405100,19761,GODS LITTLE CHERUBS ELEMENTARY SCHOOL,5300 GWYNN OAK AVE,BALTIMORE,MD,21207,BALTIMORE,USA
G2405100,5438,MOUNT SAINT JOSEPH HIGH SCHOOL,4403 FREDERICK AVE,BALTIMORE,MD,21229,BALTIMORE,USA
G2405100,14257,NEW ERA EDUCAITON INC,4200 EDMONDSON AVE 205,BALTIMORE,MD,21229,BALTIMORE,USA
G2405100,5447,THE BALTIMORE ACADEMY,3800 FREDERICK AVE,BALTIMORE,MD,21229,BALTIMORE,USA
G2405100,5450,GREATER YOUTH CHRISTIAN ACADEMY,200 N BENTALOU ST,BALTIMORE,MD,21223,BALTIMORE,USA
G2405100,5443,MOUNT CLARE CHRISTIAN SCHOOL,320 S VINCENT ST,BALTIMORE,MD,21223,BALTIMORE,USA
G2400370,5393,BAY MONTESSORI SCHOOL,20525 WILLOWS RD,LEXINGTON PARK,MD,20653,ST. MARY'S,USA
G2400370,5396,THE KINGS CHRISTIAN ACADEMY,20738 POINT LOOKOUT RD,CALLAWAY,MD,20620,ST. MARY'S,USA
G2400370,15448,LITTLE FLOWER SCHOOL,20410 POINT LOOKOUT RD,GREAT MILLS,MD,20634,ST. MARY'S,USA
G2400370,5402,STARMARKER SCHOOL EARLY EDUCATION WYILDWOOD,23443 COTTONWOOD PKWY,CALIFORNIA,MD,20619,ST. MARY'S,USA
G2400370,5399,ST JOHN'S ELEMENTARY SCHOOL,43900 SAINT JOHNS RD,HOLLYWOOD,MD,20636,ST. MARY'S,USA
G2400370,5398,HOLLYWOOD UMC CHRISTIAN PRESCHOOL & KINDERGARTEN,24422 MERVELL DEAN RD RR 1 # 100,HOLLYWOOD,MD,20636,ST. MARY'S,USA
G2400370,5390,LEONARD HALL JR NAVAL ACADEMY,41740 BALDRIDGE ST,LEONARDTOWN,MD,20650,ST. MARY'S,USA
G2400370,5388,FATHER ANDREW WHITE SJ SCHOOL,22850 WASHINGTON ST,LEONARDTOWN,MD,20650,ST. MARY'S,USA
G2400370,5401,ST MARY S RYKEN HIGH SCHOOL,22600 CAMP CALVERT RD,LEONARDTOWN,MD,20650,ST. MARY'S,USA
G2400370,14087,LITTLE SEEDLINGS CHRISTIAN PRESCHOOL & KDGN,25550 POINT LOOKOUT RD,LEONARDTOWN,MD,20650,ST. MARY'S,USA
G2400370,16855,BUDDS CREEK AMISH PAROCHIAL SCHOOL,BETHEL CHURCH RD,MECHANICSVILLE,MD,20659,ST. MARY'S,USA
G2400370,5400,MOTHER CATHERINE ACADEMY,38833 CHAPTICO RD,MECHANICSVILLE,MD,20659,ST. MARY'S,USA
G2400370,5392,LOVEVILLE MENNONITE SCHOOL,40750 PARSONS MILL RD,LEONARDTOWN,MD,20650,ST. MARY'S,USA
G2400370,5395,MECHANICSVILLE MENNONITE SCHOOL,PARSONS MILL RD,LEONARDTOWN,MD,20650,ST. MARY'S,USA
G2400370,15450,PIN CUSHION MENNONITE SCHOOL,24983 PIN CASHION RD,LEONARDTOWN,MD,20650,ST. MARY'S,USA
G2400370,5394,FRIENDSHIP MENNONITE SCHOOL,41403 FRIENDSHIP SCHOOL RD,MECHANICSVILLE,MD,20659,ST. MARY'S,USA
G2400370,16881,WESTHAM AMISH PAROCHIAL SCHOOL,WESTHAM LN,MECHANICSVILLE,MD,20659,ST. MARY'S,USA
G2400370,19754,CEDAR GROVE AMISH PAROCHIAL SCHOOL,JAMES RD,MECHANICSVILLE,MD,20659,ST. MARY'S,USA
G2400370,16882,WOODBURN HILL AMISH PAROCHIAL SCHOOL,WOODBURN HILL RD,MECHANICSVILLE,MD,20659,ST. MARY'S,USA
G2400370,14794,MEADOWVIEW AMISH SCHOOL,GROVE FARM LN,MECHANICSVILLE,MD,20659,ST. MARY'S,USA
G2400370,5397,WOODSIDE SCHOOL,GLOCK PL,CHARLOTTE HALL,MD,20659,CHARLES,USA
G2400370,5391,SUNNY MEADOW SCHOOL,GROVE FARM LN,MECHANICSVILLE,MD,20659,ST. MARY'S,USA
G2400370,16879,TRINITY RUN AMISH PAROCHIAL SCHOOL,ROLLINS LN,MECHANICSVILLE,MD,20659,ST. MARY'S,USA
G2400370,14308,LEXINGTON PARK BAPTIST CHURCH PRESCHOOL,46855 S SHANGRI-LA DR,LEXINGTON PARK,MD,20653,ST. MARY'S,USA
G2400370,5389,ST MICHAELS SCHOOL,16560 THREE NOTCH RD,RIDGE,MD,20680,ST. MARY'S,USA
G2400350,16865,THE GUNSTON SCHOOL,911 GUNSTON RD,CENTREVILLE,MD,21617,QUEEN ANNE'S,USA
G2400350,14774,WYE RIVER UPPER SCHOOL,316 S COMMERCE ST,CENTREVILLE,MD,21617,QUEEN ANNE'S,USA
G2500050,5521,DAYSPRING CHRISTIAN ACADEMY,1052 NEWPORT AVE,SOUTH ATTLEBORO,MA,2703,BRISTOL,USA
G2500050,5508,MONTESSORI ACADEMY-CAPE COD,81 CHESTER ST,NORTH FALMOUTH,MA,02556,BARNSTABLE,USA
G2500050,5503,GRACE BAPTIST CHRISTIAN ACADEMY,1000 OAKHILL AVE,ATTLEBORO,MA,2703,BRISTOL,USA
G2500050,16892,HANDS-ON MONTESSORI SCHOOL,12 CREEDEN ST,MANSFIELD,MA,2048,BRISTOL,USA
G2500050,5516,ST MARY'S CATHOLIC SCHOOL,330 PRATT ST,MANSFIELD,MA,2048,BRISTOL,USA
G2500050,5517,AMEGO,33 PERRY AVE,ATTLEBORO,MA,02703,BRISTOL,USA
G2500050,5504,LITTLE BLESSINGS PRESCHOOL,841 N MAIN ST,ATTLEBORO,MA,02703,BRISTOL,USA
G2500050,5523,BISHOP FEEHAN,70 HOLCOTT DR,ATTLEBORO,MA,2703,BRISTOL,USA
G2500050,5522,ST JOHN THE EVANGELIST SCHOOL,13 HODGES ST,ATTLEBORO,MA,2703,BRISTOL,USA
G2500050,5511,EASTON COUNTRY DAY SCHOOL,91 CENTER ST,NORTH EASTON,MA,02356,BRISTOL,USA
G2500050,14589,THE PINECROFT SCHOOL,133 TREMONT ST,REHOBOTH,MA,2769,BRISTOL,USA
G2500050,5524,COYLE & CASSIDY HIGH SCHOOL & MIDDLE SCHOOL,2 HAMILTON ST,TAUNTON,MA,2780,BRISTOL,USA
G2500050,5510,DARTMOUTH EARLY LEARNING CENTER,284 GULF RD,SOUTH DARTMOUTH,MA,2748,BRISTOL,USA
G2500050,14342,FRIENDS ACADEMY,1088 TUCKER RD,NORTH DARTMOUTH,MA,2747,BRISTOL,USA
G2500050,16895,KIDDIE KAMPUS II,31 OLD WESTPORT RD,NORTH DARTMOUTH,MA,NOT AVAILABLE,BRISTOL,USA
G2500050,5519,MEETING STREET/THE SCHWARTZ CENTER,1 POSA PL,NORTH DARTMOUTH,MA,2747,BRISTOL,USA
G2500050,5500,HOLY FAMILY HOLY NAME SCHOOL,91 SUMMER ST,NEW BEDFORD,MA,2740,BRISTOL,USA
G2500050,14587,OUR SISTERS' SCHOOL,145 BROWNELL AVE,NEW BEDFORD,MA,2740,BRISTOL,USA
G2500050,5499,ST JAMES - ST JOHN SCHOOL,180 ORCHARD ST,NEW BEDFORD,MA,2740,BRISTOL,USA
G2500050,5505,KENNEDY-DONOVAN CENTER SCHOOL,19 HAWTHORN ST,NEW BEDFORD,MA,2740,BRISTOL,USA
G2500050,5515,NATIVITY PREPARATORY SCHOOL NEW BEDFORD,66 SPRING ST,NEW BEDFORD,MA,2740,BRISTOL,USA
G2500050,21504,NAZARENE CHRISTIAN ACADEMY,764 HATHAWAY RD,NEW BEDFORD,MA,2740,BRISTOL,USA
G2500050,5495,ALL SAINTS CATHOLIC SCHOOL,115 ILLINOIS ST,NEW BEDFORD,MA,2745,BRISTOL,USA
G2500050,5498,ST FRANCIS XAVIER ELEMENTARY SCHOOL,223 MAIN ST,ACUSHNET,MA,2743,BRISTOL,USA
G2500050,5497,ST JOSEPH SCHOOL,100 SPRING ST,FAIRHAVEN,MA,2719,BRISTOL,USA
G2500050,5507,WHITNEY ACADEMY,85 DR BRALEY RD,EAST FREETOWN,MA,02717,BRISTOL,USA
G2500050,5501,CRYSTAL SPRINGS INC.,38 NARROWS RD,ASSONET,MA,02702,BRISTOL,USA
G2500050,5514,ANCHOR ACADEMY,49 PLYMOUTH ST,MIDDLEBORO,MA,2346,PLYMOUTH,USA
G2500050,5525,OUR LADY OF LOURDES SCHOOL,52 1ST ST,TAUNTON,MA,2780,BRISTOL,USA
G2500050,5518,SWANSEA WOOD SCHOOL,789 STEVENS RD,SWANSEA,MA,2777,BRISTOL,USA
G2500050,5506,STEVENS CHILDRENS HOME,24 MAIN ST,SWANSEA,MA,2777,BRISTOL,USA
G2500050,5502,THE MEADOWRIDGE ACADEMY,664 STEVENS RD,SWANSEA,MA,2777,BRISTOL,USA
G2500050,19994,ST MICHAEL SCHOOL,209 ESSEX ST,FALL RIVER,MA,2720,BRISTOL,USA
G2500050,5529,ST STANISLAUS SCHOOL,37 ROCKLAND ST,FALL RIVER,MA,02724,BRISTOL,USA
G2500050,5509,EAST GATE CHRISTIAN ACADEMY,397 BAY ST,FALL RIVER,MA,2724,BRISTOL,USA
G2500050,5530,FALL RIVER DEACONESS HOME SCHOOL,259 PROSPECT ST,FALL RIVER,MA,02720,BRISTOL,USA
G2500050,5532,ANTIOCH SCHOOL,618 ROCK ST,FALL RIVER,MA,2720,BRISTOL,USA
G2500050,5531,HOLY NAME SCHOOL,850 PEARCE ST,FALL RIVER,MA,2720,BRISTOL,USA
G2500050,5528,ESPIRITO SANTO PAROCHIAL SCHOOL,143 EVERETT ST,FALL RIVER,MA,2723,BRISTOL,USA
G2500050,5527,BISHOP CONNOLLY HIGH SCHOOL,373 ELSBREE ST,FALL RIVER,MA,2720,BRISTOL,USA
G2500050,5526,ST VINCENT SCHOOL,2425 HIGHLAND AVE,FALL RIVER,MA,2720,BRISTOL,USA
G2500050,5520,THE MONTESSORI SCHOOL OF THE ANGELS, INC,1180 AMERICAN LEGION HGHWY,WESTPORT,MA,02790,BRISTOL,USA
G2500050,5496,HOLY TRINITY SCHOOL,64 LAMPHOR ST,FALL RIVER,MA,2721,BRISTOL,USA
G2500110,5583,FULL CIRCLE ELEMENTARY SCHOOL INC,21 PARMENTER RD,BERNARDSTON,MA,1337,FRANKLIN,USA
G2500110,5581,STONELEIGH-BURNHAM SCHOOL,574 BERNARDSTON RD,GREENFIELD,MA,1301,FRANKLIN,USA
G2500110,5580,THE BEMENT SCHOOL,94 OLD MAIN ST,DEERFIELD,MA,01342,FRANKLIN,USA
G2500110,5579,EAGLEBROOK SCHOOL,271 PINE NOOK RD,DEERFIELD,MA,1342,FRANKLIN,USA
G2500110,5582,GREENFIELD CENTER SCHOOL,71 MONTAGUE CITY RD,GREENFIELD,MA,1301,FRANKLIN,USA
G2500110,15896,NORTHFIELD MOUNT HERMON SCHOOL,1 LAMPLIGHTER WAY,MOUNT HERMON,MA,1354,FRANKLIN,USA
G2400190,4785,OPEN BIBLE ACADEMY,1619 RACE ST,CAMBRIDGE,MD,21613,DORCHESTER,USA
G2400190,4784,COUNTRYSIDE CHRISTIAN SCHOOL,5333 AUSTIN RD,CAMBRIDGE,MD,21613,DORCHESTER,USA
G2500130,5586,WILBRAHAM & MONSON ACADEMY,423 MAIN ST,WILBRAHAM,MA,1095,HAMPDEN,USA
G2500130,5590,ST JOHN THE BAPTIST SCHOOL,217 HUBBARD ST,LUDLOW,MA,1056,HAMPDEN,USA
G2500130,16902,NEW ENGLAND ADOLESCENT RESEARCH INSTITUTE,70 N SUMMER ST,HOLYOKE,MA,1040,HAMPDEN,USA
G2500130,5602,CENTER SCHOOL,1913 NORTHAMPTON ST,HOLYOKE,MA,1040,HAMPDEN,USA
G2500130,5589,MATER DOLOROSA ELEMENTARY SCHOOL,25 MAPLE ST,HOLYOKE,MA,1040,HAMPDEN,USA
G2500130,5598,SPRINGDALE EDUCATION CENTER,317 MAPLE ST STE LL1,HOLYOKE,MA,01040,HAMPDEN,USA
G2500130,21493,GRACE ACADEMY,60 BOWLES PARK,SPRINGFIELD,MA,1104,HAMPDEN,USA
G2500130,6003,ST JOAN OF ARC SCHOOL,587 GRATTAN ST,CHICOPEE,MA,1020,HAMPDEN,USA
G2500130,6004,ST STANISLAUS ELEMENTARY SCHOOL,534 FRONT ST,CHICOPEE,MA,1013,HAMPDEN,USA
G2500130,5595,RFKCAC EXPERIMENT WITH TRAVEL SCHOOL,15 PAPINEAU ST,HOLYOKE,MA,1040,HAMPDEN,USA
G2500130,5588,BLESSED SACRAMENT ELEMENTARY SCHOOL,21 WESTFIELD RD,HOLYOKE,MA,1040,HAMPDEN,USA
G2500130,5593,FIRST LUTHERAN SCHOOL,1810 NORTHAMPTON ST,HOLYOKE,MA,1040,HAMPDEN,USA
G2500130,5600,WESTFIELD CHRISTIAN ACADEMY,866 N RD,WESTFIELD,MA,1085,HAMPDEN,USA
G2500130,5604,ST THOMAS THE APOSTLE SCHOOL,75 PINE ST,WEST SPRINGFIELD,MA,1089,HAMPDEN,USA
G2500130,5587,ST MARY'S ACADEMY,56 HOPKINS PL,LONGMEADOW,MA,1106,HAMPDEN,USA
G2500130,5597,LONGMEADOW MONTESSORI,777 LONGMEADOW ST,LONGMEADOW,MA,1106,HAMPDEN,USA
G2500130,5592,WILLIE ROSS SCHOOL FOR THE DEAF,32 NORWAY ST,LONGMEADOW,MA,1106,HAMPDEN,USA
G2500130,5591,LUBAVITCHER YESHIVA ACADEMY,1148 CONVERSE ST,LONGMEADOW,MA,1106,HAMPDEN,USA
G2500130,5584,ST MICHAELS ACADEMY,153 EDDYWOOD ST,SPRINGFIELD,MA,1118,HAMPDEN,USA
G2500130,16910,TRINITY NURSERY AND KINDERGARTEN,361 SUMNER AVE,SPRINGFIELD,MA,1108,HAMPDEN,USA
G2500130,15453,MAY CTR SCHOOL FOR AUTISM AND DEVELOPMENTAL DIS,511 MAIN ST,WEST SPRINGFIELD,MA,01089,HAMPDEN,USA
G2500130,6001,THE MACDUFFIE SCHOOL,66 SCHOOL ST,GRANBY,MA,1033,HAMPSHIRE,USA
G2500130,16417,SPRINGFIELD COMMONWEALTH ACADEMY,1 AMES HILL DR,SPRINGFIELD,MA,1105,HAMPDEN,USA
G2500130,21492,PLAYFUL MINDS,200 BIRNIE AVE,SPRINGFIELD,MA,1107,HAMPDEN,USA
G2500130,5601,ACADEMY HILL SCHOOL,1190 LIBERTY ST,SPRINGFIELD,MA,1104,HAMPDEN,USA
G2500130,5599,VALLEY WEST SCHOOL,269 MOORE ST,CHICOPEE,MA,1013,HAMPDEN,USA
G2500130,15080,CHILDREN'S HOUSE,720 WILBRAHAM RD,SPRINGFIELD,MA,1109,HAMPDEN,USA
G2500130,6006,POPE FRANCIS HIGH SCHOOL,134 SPRINGFIELD ST,CHICOPEE,MA,1013,HAMPDEN,USA
G2500130,5596,MILL POND SCHOOL,91 OLD ACRE RD,SPRINGFIELD,MA,1129,HAMPDEN,USA
G2500130,6002,CURTIS BLAKE DAY SCHOOL,91 OLD ACRE RD,SPRINGFIELD,MA,1129,HAMPDEN,USA
G2500130,5594,PIONEER VALLEY MONTESSORI SCHOOL,1524 PARKER ST,SPRINGFIELD,MA,1129,HAMPDEN,USA
G2500130,6005,PIONEER VALLEY CHRISTIAN ACADEMY,965 PLUMTREE RD,SPRINGFIELD,MA,1119,HAMPDEN,USA
G2500130,5585,ST MARYS PARISH SCHOOL,35 BARTLETT ST,WESTFIELD,MA,1085,HAMPDEN,USA
G2500130,19945,COMMUNITY CHRISTIAN SCHOOL,409 MAIN RD,GRANVILLE,MA,01034,HAMPDEN,USA
G2500130,5603,WHITE OAK SCHOOL,533 N RD,WESTFIELD,MA,1085,HAMPDEN,USA
G2500010,5476,ST MARGARET REGIONAL SCHOOL,143 MAIN ST,BUZZARDS BAY,MA,2532,BARNSTABLE,USA
G2500010,5475,WALDORF SCHOOL OF CAPE COD,140 OLD OYSTER RD,COTUIT,MA,2635,BARNSTABLE,USA
G2500010,5472,BRIDGEVIEW MONTESSORI SCHOOL,885 SANDWICH RD,SAGAMORE,MA,02561,BARNSTABLE,USA
G2500010,5479,FALMOUTH ACADEMY,7 HIGHFIELD DR,FALMOUTH,MA,2540,BARNSTABLE,USA
G2500010,5468,THE MAY CENTER SCHOOL FOR AUTISM AND DVLPMNTL DIS,41 PACELLA PARK DR,RANDOLPH,MA,2368,NORFOLK,USA
G2500010,5478,ST FRANCIS XAVIER PREP SCHOOL,33 CROSS ST,HYANNIS,MA,2601,BARNSTABLE,USA
G2500010,5477,ACADEMY OF EARLY LEARNING,465 FALMOUTH RD,HYANNIS,MA,2601,BARNSTABLE,USA
G2500010,5467,CAPE COD ACADEMY,50 OSTERVILLE-WEST BARNSTABLE RD,OSTERVILLE,MA,2655,BARNSTABLE,USA
G2500010,5471,BAYBERRY CHRISTIAN SCHOOL,2736 FALMOUTH RD,OSTERVILLE,MA,2655,BARNSTABLE,USA
G2500010,16888,FAIR ACRES COUNTRY DAY SCHOOL,35 FAIR ACRES DR,MARSTONS MILLS,MA,2648,BARNSTABLE,USA
G2500010,5470,VERITAS ACADEMY,1200 OLD STAGE RD,CENTERVILLE,MA,02632,BARNSTABLE,USA
G2500010,5469,RIVERVIEW SCHOOL,551 ROUTE 6A,EAST SANDWICH,MA,2537,BARNSTABLE,USA
G2500010,5466,TRINITY CHRISTIAN ACADEMY,979 MARY DUNN RD,BARNSTABLE,MA,2630,BARNSTABLE,USA
G2500010,5473,ST PIUS X SCHOOL,321 WOOD RD,SOUTH YARMOUTH,MA,2664,BARNSTABLE,USA
G2500010,5474,THE LAUREL SCHOOL,1436 LONG POND RD,BREWSTER,MA,2631,BARNSTABLE,USA
G2500010,15581,LATHAM SCHOOL,1646 MAIN ST,BREWSTER,MA,2631,BARNSTABLE,USA
G2500070,5533,VINEYARD MONTESSORI SCHOOL,286 MAIN ST,VINEYARD HAVEN,MA,2568,DUKES,USA
G2300290,4644,WASHINGTON ACADEMY,66 CUTLER RD,EAST MACHIAS,ME,04630,WASHINGTON,USA
G2500150,6012,AMHERST MONTESSORI SCHOOL,27 POMEROY LN,AMHERST,MA,1002,HAMPSHIRE,USA
G2500150,6009,THE HARTSBROOK SCHOOL,193 BAY RD,HADLEY,MA,1035,HAMPSHIRE,USA
G2500150,6008,THE COMMON SCHOOL,521 S PLEASANT,AMHERST,MA,01002,HAMPSHIRE,USA
G2500150,6011,LANDER GRINSPOON ACADEMY - SOLOMON SCHECHTER,257 PROSPECT ST,NORTHAMPTON,MA,1060,HAMPSHIRE,USA
G2500150,16899,THE MONTESSORI SCHOOL OF NORTHAMPTON,51 BATES ST,NORTHAMPTON,MA,1060,HAMPSHIRE,USA
G2500150,6936,SMITH COLLEGE CAMPUS SCHOOL,33 PROSPECT ST,NORTHAMPTON,MA,1063,HAMPSHIRE,USA
G2500150,6010,NEW DIRECTIONS SCHOOL AT NCCF,78 POMEROY TER,NORTHAMPTON,MA,1060,HAMPSHIRE,USA
G2500150,17609,CLARKE SCHOOLS FOR HEARING AND SPEECH,20 FLORENCE ST,LEEDS,MA,01053,HAMPSHIRE,USA
G2500150,6007,THE WILLISTON NORTHAMPTON SCHOOL,19 PAYSON AVE,EASTHAMPTON,MA,1027,HAMPSHIRE,USA
G2500150,15619,TRI-COUNTY SCHOOLS,201 E ST,EASTHAMPTON,MA,1027,HAMPSHIRE,USA
G2400390,16866,HOLLY GROVE CHRISTIAN SCHOOL,7317 MENNONITE CHURCH RD,WESTOVER,MD,21871,SOMERSET,USA
G2500090,5546,IMMACULATE CONCEPTION SCHOOL,1 WASHINGTON ST,NEWBURYPORT,MA,1950,ESSEX,USA
G2500090,5569,NEWBURYPORT MONTESSORI SCHOOL,20 PLEASANT ST,NEWBURYPORT,MA,1950,ESSEX,USA
G2500090,16896,KINDERCARE LEARNING CENTER,1 DANIEL LUCY WAY,NEWBURYPORT,MA,1950,ESSEX,USA
G2500090,5559,BRADFORD CHRISTIAN ACADEMY,97 OXFORD AVE,BRADFORD,MA,1835,ESSEX,USA
G2500090,5574,HILLTOP SCHOOL,767 BROADWAY,HAVERHILL,MA,1832,ESSEX,USA
G2500090,5542,SACRED HEARTS SCHOOL,31 S CHESTNUT ST,BRADFORD,MA,1835,ESSEX,USA
G2500090,5550,BROOKS SCHOOL,1160 GREAT POND RD,NORTH ANDOVER,MA,01845,ESSEX,USA
G2500090,14341,ST MICHAEL ELEMENTARY SCHOOL,80 MAPLE AVE,NORTH ANDOVER,MA,1845,ESSEX,USA
G2500090,5547,ST MONICA SCHOOL,212 LAWRENCE ST,METHUEN,MA,1844,ESSEX,USA
G2500090,5536,PRESENTATION OF MARY ACADEMY,209 LAWRENCE ST,METHUEN,MA,1844,ESSEX,USA
G2500090,5544,CENTRAL CATHOLIC HIGH SCHOOL,300 HAMPSHIRE ST,LAWRENCE,MA,1841,ESSEX,USA
G2500090,5560,NOTRE DAME CRISTO REY HIGH SCHOOL,303 HAVERHILL ST,LAWRENCE,MA,1840,ESSEX,USA
G2500090,15452,ESPERANZA ACADEMY,198 GARDEN ST,LAWRENCE,MA,1840,ESSEX,USA
G2500090,5543,LAWRENCE CATHOLIC ACADEMY,101 PARKER ST,LAWRENCE,MA,1843,ESSEX,USA
G2500090,5571,GLCAC CHILD CARE CENTER,581 ANDOVER ST,LAWRENCE,MA,1843,ESSEX,USA
G2500090,5565,THE KATHY HERWARD CHILD CARE CENTER,310 LOWELL ST STOP 237,ANDOVER,MA,1810,ESSEX,USA
G2500090,5545,ST AUGUSTINE ELEMENTARY SCHOOL,26 CENTRAL ST,ANDOVER,MA,01810,ESSEX,USA
G2500090,5540,THE PIKE SCHOOL,34 SUNSET ROCK RD,ANDOVER,MA,1810,ESSEX,USA
G2500090,16424,PHILLIPS ACADEMY,180 MAIN ST,ANDOVER,MA,1810,ESSEX,USA
G2500090,5573,ANDOVER SCHOOL OF MONTESSORI,400 S MAIN ST,ANDOVER,MA,1810,ESSEX,USA
G2500090,5537,OUR LADY OF ASSUMPTION SCHOOL,40 GROVE ST,LYNNFIELD,MA,1940,ESSEX,USA
G2500090,5563,CLARK SCHOOL,14 FOREST RIDGE DR # 8,ROWLEY,MA,1969,ESSEX,USA
G2500090,5578,ST JOHNS PREPARATORY SCHOOL,72 SPRING ST,DANVERS,MA,1923,ESSEX,USA
G2500090,16885,CHILDRENS MONTESSORI CENTER,12 BRADSTREET AVE,DANVERS,MA,1923,ESSEX,USA
G2500090,16425,PLUMFIELD ACADEMY- INC,123 DAYTON ST,DANVERS,MA,1923,ESSEX,USA
G2500090,5562,COVENANT CHRISTIAN ACADEMY,83 PINE ST STE 9,PEABODY,MA,1960,ESSEX,USA
G2500090,14455,LITTLE THEATRE SCHOOL NURSERY AND KINDERGARTEN,503 LYNNFIELD ST,LYNN,MA,1904,ESSEX,USA
G2500090,21428,NORTH SHORE CHRISTIAN,26 URBAN ST,LYNN,MA,1904,ESSEX,USA
G2500090,5535,ST JOHN THE BAPTIST SCHOOL,19 CHESTNUT ST,PEABODY,MA,1960,ESSEX,USA
G2500090,16891,GREAT BEGINNINGS LEARNING SCHOOL,28 WATER ST,DANVERS,MA,1923,ESSEX,USA
G2500090,5534,BISHOP FENWICK HIGH SCHOOL,99 MARGIN ST,PEABODY,MA,01960,ESSEX,USA
G2500090,5572,MRS ALEXANDER'S SCHOOL,80 LOTHROP ST,BEVERLY,MA,1915,ESSEX,USA
G2500090,5553,THE PHOENIX SCHOOL,89 MARGIN ST,SALEM,MA,1970,ESSEX,USA
G2500090,16886,CHILDRENS WORKSHOP MONTESSORI,53 ROBERT RD,MARBLEHEAD,MA,1945,ESSEX,USA
G2500090,5568,EPSTEIN HILLEL SCHOOL,6 COMMUNITY RD,MARBLEHEAD,MA,1945,ESSEX,USA
G2500090,5566,DEVEREUX SCHOOL,44 SMITH ST,MARBLEHEAD,MA,1945,ESSEX,USA
G2500090,5551,TOWER SCHOOL,75 W SHORE DR,MARBLEHEAD,MA,1945,ESSEX,USA
G2500090,5561,LANDMARK SCHOOL,429 HALE ST,PRIDES CROSSING,MA,01965,ESSEX,USA
G2500090,5567,WALDORF SCHOOL AT MORAINE FARM,701 CABOT ST,BEVERLY,MA,1915,ESSEX,USA
G2500090,5552,GLEN URQUHART SCHOOL,74 HART ST,BEVERLY,MA,1915,ESSEX,USA
G2500090,5576,WARING SCHOOL,35 STANDLEY ST,BEVERLY,MA,1915,ESSEX,USA
G2500090,19947,HOPEFUL JOURNEYS EDUCATIONAL CENTER,55 TOZER RD,BEVERLY,MA,01915,ESSEX,USA
G2500090,5564,BEVERLY SCHOOL FOR THE DEAF,6 ECHO AVE,BEVERLY,MA,1915,ESSEX,USA
G2500090,5541,THE SAINTS ACADEMY,111 NEW BALCH ST,BEVERLY,MA,1915,ESSEX,USA
G2500090,5549,SHORE COUNTRY DAY SCHOOL,545 CABOT ST,BEVERLY,MA,1915,ESSEX,USA
G2500090,21505,THE ACADEMY AT PENGUIN HALL,36 ESSEX ST,WENHAM,MA,1984,ESSEX,USA
G2500090,5570,CUVILLY ARTS & EARTH CENTER,10 JEFFREYS NECK RD,IPSWICH,MA,1938,ESSEX,USA
G2500090,5577,PINGREE SCHOOL,537 HIGHLAND ST,SOUTH HAMILTON,MA,1982,ESSEX,USA
G2500090,5556,THE GOVERNORS ACADEMY,1 ELM ST 99,BYFIELD,MA,1922,ESSEX,USA
